date,matchday,home,away,status,home_goals,away_goals,utc,home_crest,away_crest,actual_ftr,p_A,p_D,p_H,pred_ftr,xg_home,xg_away
2027-04-03,26,Nice,Lyon,SCHEDULED,,,2027-04-03T00:00:00Z,https://crests.football-data.org/522.png,https://crests.football-data.org/523.png,,0.38691043897830407,0.2916590138417856,0.3214305471799104,A,1.1,1.1
2027-04-10,27,Lorient,Lens,SCHEDULED,,,2027-04-10T00:00:00Z,https://crests.football-data.org/525.png,https://crests.football-data.org/546.png,,0.3904993549684712,0.29797719313174814,0.31152345189978076,A,1.2,1.1
2027-04-10,27,Marseille,Brest,SCHEDULED,,,2027-04-10T00:00:00Z,https://crests.football-data.org/516.png,https://crests.football-data.org/512.png,,0.21157461534311736,0.29164661053136703,0.4967787741255156,H,1.5,0.9
2027-04-10,27,Monaco,Rennes,SCHEDULED,,,2027-04-10T00:00:00Z,https://crests.football-data.org/548.png,https://crests.football-data.org/529.png,,0.28300778285132827,0.24472809759919012,0.47226411954948166,H,1.5,1.1
2027-04-10,27,Troyes,Angers,SCHEDULED,,,2027-04-10T00:00:00Z,https://crests.football-data.org/531.png,https://crests.football-data.org/532.png,,0.2507135428144733,0.2825173240113224,0.4667691331742043,H,1.4,1.0
2027-04-10,27,Paris SG,Le Havre,SCHEDULED,,,2027-04-10T00:00:00Z,https://crests.football-data.org/524.png,https://crests.football-data.org/533.png,,0.1425688450686836,0.2999142362935039,0.5575169186378126,H,2.2,0.8
2027-04-10,27,Lyon,Strasbourg,SCHEDULED,,,2027-04-10T00:00:00Z,https://crests.football-data.org/523.png,https://crests.football-data.org/576.png,,0.25033040845283117,0.29533573616090136,0.45433385538626747,H,1.5,1.2
2027-04-10,27,Le Mans,Auxerre,SCHEDULED,,,2027-04-10T00:00:00Z,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,https://crests.football-data.org/519.png,,0.2344527906268521,0.23715663868208853,0.5283905706910594,H,1.7,1.1
2027-04-10,27,Lille,Toulouse,SCHEDULED,,,2027-04-10T00:00:00Z,https://crests.football-data.org/521.png,https://crests.football-data.org/511.png,,0.1414419296251285,0.27470874722488736,0.5838493231499842,H,1.8,0.8
2027-04-10,27,Nice,Paris FC,SCHEDULED,,,2027-04-10T00:00:00Z,https://crests.football-data.org/522.png,https://crests.football-data.org/1045.png,,0.3070469908344918,0.3183180910415669,0.3746349181239414,H,1.3,1.0
2027-04-17,28,Auxerre,Lorient,SCHEDULED,,,2027-04-17T00:00:00Z,https://crests.football-data.org/519.png,https://crests.football-data.org/525.png,,0.3013772152969698,0.32484623213740266,0.37377655256562753,H,1.3,1.0
2027-04-17,28,Brest,Le Mans,SCHEDULED,,,2027-04-17T00:00:00Z,https://crests.football-data.org/512.png,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,,0.23959896611353562,0.2985867104757929,0.4618143234106715,H,1.4,0.9
2027-04-17,28,Monaco,Strasbourg,SCHEDULED,,,2027-04-17T00:00:00Z,https://crests.football-data.org/548.png,https://crests.football-data.org/576.png,,0.2282660141724821,0.27089563544597445,0.5008383503815435,H,1.5,1.1
2027-04-17,28,Angers,Lyon,SCHEDULED,,,2027-04-17T00:00:00Z,https://crests.football-data.org/532.png,https://crests.football-data.org/523.png,,0.4444082980132756,0.29379525629600795,0.2617964456907164,A,1.0,1.4
2027-04-17,28,Lens,Nice,SCHEDULED,,,2027-04-17T00:00:00Z,https://crests.football-data.org/546.png,https://crests.football-data.org/522.png,,0.11463154437996091,0.16073484875160854,0.7246336068684305,H,2.0,0.8
2027-04-17,28,Rennes,Troyes,SCHEDULED,,,2027-04-17T00:00:00Z,https://crests.football-data.org/529.png,https://crests.football-data.org/531.png,,0.15751337800109277,0.22704086287929334,0.615445759119614,H,1.9,0.9
2027-04-17,28,Le Havre,Marseille,SCHEDULED,,,2027-04-17T00:00:00Z,https://crests.football-data.org/533.png,https://crests.football-data.org/516.png,,0.3068996572543337,0.3266075127198995,0.36649283002576677,H,1.1,1.1
2027-04-17,28,Paris SG,Lille,SCHEDULED,,,2027-04-17T00:00:00Z,https://crests.football-data.org/524.png,https://crests.football-data.org/521.png,,0.19927173983977944,0.323590273996348,0.4771379861638727,H,1.8,1.1
2027-04-17,28,Toulouse,Paris FC,SCHEDULED,,,2027-04-17T00:00:00Z,https://crests.football-data.org/511.png,https://crests.football-data.org/1045.png,,0.300419031095865,0.31290181079749113,0.3866791581066439,H,1.2,1.1
2027-04-24,29,Paris FC,Lens,SCHEDULED,,,2027-04-24T00:00:00Z,https://crests.football-data.org/1045.png,https://crests.football-data.org/546.png,,0.32579933799868294,0.3038869853074845,0.3703136766938326,H,1.3,1.1
2027-04-24,29,Marseille,Auxerre,SCHEDULED,,,2027-04-24T00:00:00Z,https://crests.football-data.org/516.png,https://crests.football-data.org/519.png,,0.18580002546000862,0.24766941863994182,0.5665305559000495,H,1.7,0.9
2027-04-24,29,Lille,Monaco,SCHEDULED,,,2027-04-24T00:00:00Z,https://crests.football-data.org/521.png,https://crests.football-data.org/548.png,,0.27792354294616467,0.2874006309520452,0.43467582610179006,H,1.6,1.2
2027-04-24,29,Lorient,Paris SG,SCHEDULED,,,2027-04-24T00:00:00Z,https://crests.football-data.org/525.png,https://crests.football-data.org/524.png,,0.4583474365168904,0.32418951725216616,0.2174630462309435,A,1.1,1.4
2027-04-24,29,Troyes,Toulouse,SCHEDULED,,,2027-04-24T00:00:00Z,https://crests.football-data.org/531.png,https://crests.football-data.org/511.png,,0.23772303827358726,0.29268057707326917,0.4695963846531435,H,1.3,0.9
2027-04-24,29,Nice,Angers,SCHEDULED,,,2027-04-24T00:00:00Z,https://crests.football-data.org/522.png,https://crests.football-data.org/532.png,,0.22259559815940166,0.2876243931965568,0.4897800086440415,H,1.6,1.0
2027-04-24,29,Lyon,Brest,SCHEDULED,,,2027-04-24T00:00:00Z,https://crests.football-data.org/523.png,https://crests.football-data.org/512.png,,0.19272871987316906,0.25296387139446375,0.5543074087323672,H,1.7,0.9
2027-04-24,29,Le Mans,Le Havre,SCHEDULED,,,2027-04-24T00:00:00Z,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,https://crests.football-data.org/533.png,,0.2326544871834592,0.2940392683397102,0.47330624447683056,H,1.5,1.0
2027-04-24,29,Strasbourg,Rennes,SCHEDULED,,,2027-04-24T00:00:00Z,https://crests.football-data.org/576.png,https://crests.football-data.org/529.png,,0.26439572225099023,0.3559684329748284,0.3796358447741814,H,1.6,1.2
2027-05-01,30,Strasbourg,Lille,SCHEDULED,,,2027-05-01T00:00:00Z,https://crests.football-data.org/576.png,https://crests.football-data.org/521.png,,0.24399859599604037,0.4399014717546973,0.31609993224926225,D,1.5,1.2
2027-05-01,30,Monaco,Lorient,SCHEDULED,,,2027-05-01T00:00:00Z,https://crests.football-data.org/548.png,https://crests.football-data.org/525.png,,0.1760139382317787,0.2656294424803958,0.5583566192878254,H,1.6,0.9
2027-05-01,30,Troyes,Brest,SCHEDULED,,,2027-05-01T00:00:00Z,https://crests.football-data.org/531.png,https://crests.football-data.org/512.png,,0.30317403216854444,0.30537638672325873,0.39144958110819694,H,1.3,1.0
2027-05-01,30,Lens,Le Mans,SCHEDULED,,,2027-05-01T00:00:00Z,https://crests.football-data.org/546.png,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,,0.1307533491189543,0.1585789811420152,0.7106676697390304,H,1.9,0.8
2027-05-01,30,Paris SG,Angers,SCHEDULED,,,2027-05-01T00:00:00Z,https://crests.football-data.org/524.png,https://crests.football-data.org/532.png,,0.14456969287239838,0.24815545565868388,0.6072748514689177,H,2.3,0.9
2027-05-01,30,Le Havre,Paris FC,SCHEDULED,,,2027-05-01T00:00:00Z,https://crests.football-data.org/533.png,https://crests.football-data.org/1045.png,,0.2959489386093411,0.35640976243127775,0.3476412989593812,D,1.1,1.1
2027-05-01,30,Auxerre,Lyon,SCHEDULED,,,2027-05-01T00:00:00Z,https://crests.football-data.org/519.png,https://crests.football-data.org/523.png,,0.429540570484721,0.27557604231470206,0.294883387200577,A,1.1,1.3
2027-05-01,30,Rennes,Nice,SCHEDULED,,,2027-05-01T00:00:00Z,https://crests.football-data.org/529.png,https://crests.football-data.org/522.png,,0.1545172024770254,0.21855531259943808,0.6269274849235366,H,1.8,0.8
2027-05-01,30,Toulouse,Marseille,SCHEDULED,,,2027-05-01T00:00:00Z,https://crests.football-data.org/511.png,https://crests.football-data.org/516.png,,0.3030800871171347,0.3179577553423242,0.37896215754054113,H,1.2,1.1
2027-05-08,31,Paris FC,Lille,SCHEDULED,,,2027-05-08T00:00:00Z,https://crests.football-data.org/1045.png,https://crests.football-data.org/521.png,,0.2650553089409586,0.34702556108122734,0.3879191299778141,H,1.3,1.1
2027-05-08,31,Lorient,Strasbourg,SCHEDULED,,,2027-05-08T00:00:00Z,https://crests.football-data.org/525.png,https://crests.football-data.org/576.png,,0.310511257090553,0.33262698303866106,0.356861759870786,H,1.2,1.3
2027-05-08,31,Brest,Auxerre,SCHEDULED,,,2027-05-08T00:00:00Z,https://crests.football-data.org/512.png,https://crests.football-data.org/519.png,,0.2361046029635689,0.24216959773808203,0.5217257992983491,H,1.6,0.9
2027-05-08,31,Le Mans,Troyes,SCHEDULED,,,2027-05-08T00:00:00Z,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,https://crests.football-data.org/531.png,,0.23751421520702762,0.28483015271382006,0.47765563207915224,H,1.6,1.1
2027-05-08,31,Rennes,Le Havre,SCHEDULED,,,2027-05-08T00:00:00Z,https://crests.football-data.org/529.png,https://crests.football-data.org/533.png,,0.15196119552289578,0.24579056554371118,0.602248238933393,H,2.0,0.8
2027-05-08,31,Lens,Monaco,SCHEDULED,,,2027-05-08T00:00:00Z,https://crests.football-data.org/546.png,https://crests.football-data.org/548.png,,0.3079856915754681,0.2529970272555453,0.4390172811689866,H,1.5,1.2
2027-05-08,31,Angers,Toulouse,SCHEDULED,,,2027-05-08T00:00:00Z,https://crests.football-data.org/532.png,https://crests.football-data.org/511.png,,0.23602610642245914,0.3434271733707271,0.42054672020681383,H,1.3,1.0
2027-05-08,31,Nice,Marseille,SCHEDULED,,,2027-05-08T00:00:00Z,https://crests.football-data.org/522.png,https://crests.football-data.org/516.png,,0.30891865223669646,0.3165142195333204,0.3745671282299831,H,1.3,1.1
2027-05-09,31,Lyon,Paris SG,TIMED,,,2027-05-09T18:45:00Z,https://crests.football-data.org/523.png,https://crests.football-data.org/524.png,,0.3398649505537868,0.28667011710610746,0.37346493234010575,H,1.4,1.3
2027-05-16,32,Monaco,Paris FC,SCHEDULED,,,2027-05-16T00:00:00Z,https://crests.football-data.org/548.png,https://crests.football-data.org/1045.png,,0.21291714028566594,0.30659367078816946,0.4804891889261646,H,1.6,1.0
2027-05-16,32,Lyon,Le Mans,SCHEDULED,,,2027-05-16T00:00:00Z,https://crests.football-data.org/523.png,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,,0.16568663964153166,0.22628580075955446,0.608027559598914,H,1.8,0.9
2027-05-16,32,Paris SG,Nice,SCHEDULED,,,2027-05-16T00:00:00Z,https://crests.football-data.org/524.png,https://crests.football-data.org/522.png,,0.14169916615138156,0.2606704299131168,0.5976304039355016,H,2.0,0.8
2027-05-16,32,Toulouse,Lorient,SCHEDULED,,,2027-05-16T00:00:00Z,https://crests.football-data.org/511.png,https://crests.football-data.org/525.png,,0.24873981207623022,0.32267793440262105,0.42858225352114876,H,1.3,0.9
2027-05-16,32,Brest,Le Havre,SCHEDULED,,,2027-05-16T00:00:00Z,https://crests.football-data.org/512.png,https://crests.football-data.org/533.png,,0.21328168383591944,0.27597473406712425,0.5107435820969564,H,1.5,0.8
2027-05-16,32,Marseille,Lens,SCHEDULED,,,2027-05-16T00:00:00Z,https://crests.football-data.org/516.png,https://crests.football-data.org/546.png,,0.342664699840356,0.29259867908027815,0.36473662107936594,H,1.2,1.2
2027-05-16,32,Lille,Angers,SCHEDULED,,,2027-05-16T00:00:00Z,https://crests.football-data.org/521.png,https://crests.football-data.org/532.png,,0.14146294847256438,0.2554387043444673,0.6030983471829684,H,2.0,0.8
2027-05-16,32,Auxerre,Rennes,SCHEDULED,,,2027-05-16T00:00:00Z,https://crests.football-data.org/519.png,https://crests.football-data.org/529.png,,0.4206239747291873,0.28898431540439806,0.29039170986641466,A,1.1,1.4
2027-05-16,32,Strasbourg,Troyes,SCHEDULED,,,2027-05-16T00:00:00Z,https://crests.football-data.org/576.png,https://crests.football-data.org/531.png,,0.13166666885709005,0.29194797778360887,0.5763853533593011,H,1.6,0.8
2027-05-22,33,Nice,Monaco,SCHEDULED,,,2027-05-22T00:00:00Z,https://crests.football-data.org/522.png,https://crests.football-data.org/548.png,,0.401231718733298,0.2902031097043306,0.30856517156237134,A,1.0,1.4
2027-05-22,33,Angers,Brest,SCHEDULED,,,2027-05-22T00:00:00Z,https://crests.football-data.org/532.png,https://crests.football-data.org/512.png,,0.2972039364328065,0.31705765390325635,0.385738409663937,H,1.2,1.0
2027-05-22,33,Lorient,Lyon,SCHEDULED,,,2027-05-22T00:00:00Z,https://crests.football-data.org/525.png,https://crests.football-data.org/523.png,,0.3615464267065211,0.30866595194146806,0.3297876213520108,A,1.2,1.0
2027-05-22,33,Troyes,Paris SG,SCHEDULED,,,2027-05-22T00:00:00Z,https://crests.football-data.org/531.png,https://crests.football-data.org/524.png,,0.4892160690368261,0.30530320921661686,0.20548072174655707,A,1.0,1.6
2027-05-22,33,Le Mans,Strasbourg,SCHEDULED,,,2027-05-22T00:00:00Z,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,https://crests.football-data.org/576.png,,0.30345423801762705,0.3101390627063942,0.38640669927597876,H,1.2,1.1
2027-05-22,33,Toulouse,Auxerre,SCHEDULED,,,2027-05-22T00:00:00Z,https://crests.football-data.org/511.png,https://crests.football-data.org/519.png,,0.2162703439510028,0.24819451395999811,0.535535142088999,H,1.6,1.1
2027-05-22,33,Le Havre,Lille,SCHEDULED,,,2027-05-22T00:00:00Z,https://crests.football-data.org/533.png,https://crests.football-data.org/521.png,,0.41136893414672293,0.34956944357822944,0.2390616222750476,A,1.0,1.1
2027-05-22,33,Paris FC,Marseille,SCHEDULED,,,2027-05-22T00:00:00Z,https://crests.football-data.org/1045.png,https://crests.football-data.org/516.png,,0.24351979475041663,0.3161166686774463,0.44036353657213706,H,1.3,0.9
2027-05-22,33,Lens,Rennes,SCHEDULED,,,2027-05-22T00:00:00Z,https://crests.football-data.org/546.png,https://crests.football-data.org/529.png,,0.2896125080019179,0.22582983494188982,0.48455765705619225,H,1.6,1.1
2027-05-29,34,Monaco,Troyes,SCHEDULED,,,2027-05-29T00:00:00Z,https://crests.football-data.org/548.png,https://crests.football-data.org/531.png,,0.16069480927564733,0.26203242161786694,0.5772727691064856,H,1.8,0.9
2027-05-29,34,Paris SG,Toulouse,SCHEDULED,,,2027-05-29T00:00:00Z,https://crests.football-data.org/524.png,https://crests.football-data.org/511.png,,0.13741285489926172,0.2870600848495087,0.5755270602512295,H,2.0,0.8
2027-05-29,34,Lille,Le Mans,SCHEDULED,,,2027-05-29T00:00:00Z,https://crests.football-data.org/521.png,https://upload.wikimedia.org/wikipedia/en/5/57/Le_Mans_FC_logo.svg,,0.1474968903361961,0.2568751912183756,0.5956279184454283,H,1.8,0.8
2027-05-29,34,Brest,Lens,SCHEDULED,,,2027-05-29T00:00:00Z,https://crests.football-data.org/512.png,https://crests.football-data.org/546.png,,0.4248539758394355,0.2795413912969091,0.2956046328636554,A,1.2,1.2
2027-05-29,34,Marseille,Lorient,SCHEDULED,,,2027-05-29T00:00:00Z,https://crests.football-data.org/516.png,https://crests.football-data.org/525.png,,0.20323514263475678,0.2942615049017792,0.502503352463464,H,1.5,0.9
2027-05-29,34,Rennes,Angers,SCHEDULED,,,2027-05-29T00:00:00Z,https://crests.football-data.org/529.png,https://crests.football-data.org/532.png,,0.15640271123173005,0.2251399781864029,0.618457310581867,H,2.0,0.9
2027-05-29,34,Lyon,Paris FC,SCHEDULED,,,2027-05-29T00:00:00Z,https://crests.football-data.org/523.png,https://crests.football-data.org/1045.png,,0.2300270072785413,0.3297210097231996,0.4402519829982591,H,1.5,0.9
2027-05-29,34,Auxerre,Le Havre,SCHEDULED,,,2027-05-29T00:00:00Z,https://crests.football-data.org/519.png,https://crests.football-data.org/533.png,,0.24636063755407406,0.29233942385318673,0.4612999385927392,H,1.4,1.0
2027-05-29,34,Strasbourg,Nice,SCHEDULED,,,2027-05-29T00:00:00Z,https://crests.football-data.org/576.png,https://crests.football-data.org/522.png,,0.12752368357219934,0.29091746859546413,0.5815588478323366,H,1.5,0.7
